 main- INFO-[2013-10-24 16:29:53,932]-play.Logger.info(Logger.java:290)-Starting E:\iquant_ext\iquantServer
play-thread-1- INFO-[2013-10-24 16:30:52,741]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name              
    FROM
        sale_department
play-thread-1- INFO-[2013-10-24 16:30:52,788]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
play-thread-1-DEBUG-[2013-10-24 16:31:01,117]-play.Logger.debug(Logger.java:233)-收到请求数据:
{"saleId":0,"orderFlag":0,"status":0,"roleId":0,"flag":2}
play-thread-1- INFO-[2013-10-24 16:31:01,133]-play.Logger.info(Logger.java:290)-sql==
    select
        count(*) 
    from
        ( SELECT
            ui.`id` AS id,
            ui.`account` AS account,
            ui.`name` AS NAME,
            ui.`idcard` AS idCard,
            ui.`phone` AS phone,
            sd.`name` AS saleName,
            ui.`capital_account` AS capitalAccount,
            ui.`apply_date` AS applyDate,
            ui.`status` AS STATUS,
            GROUP_CONCAT(ri.`name`) AS roleName,
            ui.`sdate` AS startDate,
            ui.`edate` AS endDate 
        FROM
            user_info ui   
        LEFT JOIN
            sale_department sd     
                ON ui.`sale_dep` = sd.`id`      
        left JOIN
            user_role ur 
                ON ur.`uid`=ui.`id`     
        left JOIN
            role_info ri 
                ON ri.`id` = ur.`rid`     
        where
            ui.`status` NOT IN(
                -100,2
            )  
            AND ui.`edate`>NOW()  
        GROUP BY
            id  ) distTable
play-thread-1- INFO-[2013-10-24 16:31:01,133]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        ui.`id` AS id,
        ui.`account` AS account,
        ui.`name` AS NAME,
        ui.`idcard` AS idCard,
        ui.`phone` AS phone,
        sd.`name` AS saleName,
        ui.`capital_account` AS capitalAccount,
        ui.`apply_date` AS applyDate,
        ui.`status` AS STATUS,
        GROUP_CONCAT(ri.`name`) AS roleName,
        ui.`sdate` AS startDate,
        ui.`edate` AS endDate 
    FROM
        user_info ui   
    LEFT JOIN
        sale_department sd     
            ON ui.`sale_dep` = sd.`id`      
    left JOIN
        user_role ur 
            ON ur.`uid`=ui.`id`     
    left JOIN
        role_info ri 
            ON ri.`id` = ur.`rid`     
    where
        ui.`status` NOT IN(
            -100,2
        )  
        AND ui.`edate`>NOW()  
    GROUP BY
        id  limit 0,
        20
play-thread-1- INFO-[2013-10-24 16:31:01,180]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name              
    FROM
        sale_department
play-thread-1- INFO-[2013-10-24 16:31:01,211]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
