 main- INFO-[2013-12-05 10:15:14,169]-play.Logger.info(Logger.java:290)-Starting E:\iquant_ext\iquantServer
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC 
) distTable where 1=1
play-thread-1- INFO-[2013-12-05 10:20:54,283]-play.Logger.info(Logger.java:290)-sql==SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC  limit 0,20
play-thread-1- INFO-[2013-12-05 10:20:54,315]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-05 10:20:54,315]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-05 10:20:54,424]-play.Logger.debug(Logger.java:233)-SELECT uid AS uid,stid AS stid FROM qic_db.user_strategy_collect WHERE uid=1 AND stid in (10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10158,10198,10225,10161,10151,10153,10157,10197,10160,10149)
play-thread-1- INFO-[2013-12-05 10:20:54,424]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-05 10:20:54,424]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        uid AS uid,
        stid AS stid 
    FROM
        qic_db.user_strategy_collect 
    WHERE
        uid=1 
        AND stid in (
            10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10158,10198,10225,10161,10151,10153,10157,10197,10160,10149
        )
play-thread-1- INFO-[2013-12-05 10:20:54,440]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-05 10:20:54,440]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-05 10:20:54,627]-play.Logger.debug(Logger.java:233)-从模板生成的sql:
SELECT
                       id id,
                       uid uid,
                       type  type,
                       name name,
                       content content
                    FROM
                       user_template
                    WHERE
                       uid=:uid and type=:type
play-thread-1- INFO-[2013-12-05 10:20:54,627]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-05 10:20:54,627]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id id,
        uid uid,
        type  type,
        name name,
        content content                     
    FROM
        user_template                     
    WHERE
        uid=1 
        and type=1
play-thread-1- INFO-[2013-12-05 10:20:54,627]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-05 10:20:54,627]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-12-05 10:21:27,321]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-05 10:21:27,321]-play.Logger.info(Logger.java:290)-sql==select count(*) from (
SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC 
) distTable where 1=1
play-thread-1- INFO-[2013-12-05 10:21:27,337]-play.Logger.info(Logger.java:290)-sql==SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC  limit 0,20
play-thread-1- INFO-[2013-12-05 10:21:27,353]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-05 10:21:27,353]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-05 10:21:27,431]-play.Logger.debug(Logger.java:233)-SELECT uid AS uid,stid AS stid FROM qic_db.user_strategy_collect WHERE uid=1 AND stid in (10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10158,10198,10225,10161,10151,10153,10157,10197,10160,10149)
play-thread-1- INFO-[2013-12-05 10:21:27,431]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-05 10:21:27,431]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        uid AS uid,
        stid AS stid 
    FROM
        qic_db.user_strategy_collect 
    WHERE
        uid=1 
        AND stid in (
            10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10158,10198,10225,10161,10151,10153,10157,10197,10160,10149
        )
play-thread-1- INFO-[2013-12-05 10:21:27,462]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-05 10:21:27,462]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-05 10:21:27,556]-play.Logger.debug(Logger.java:233)-从模板生成的sql:
SELECT
                       id id,
                       uid uid,
                       type  type,
                       name name,
                       content content
                    FROM
                       user_template
                    WHERE
                       uid=:uid and type=:type
play-thread-1- INFO-[2013-12-05 10:21:27,556]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-05 10:21:27,556]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id id,
        uid uid,
        type  type,
        name name,
        content content                     
    FROM
        user_template                     
    WHERE
        uid=1 
        and type=1
play-thread-1- INFO-[2013-12-05 10:21:27,571]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-05 10:21:27,571]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
